study_id,effect_id,f_profile_id,profile_signature_id,signature_source_n,signature_allocated_n,signature_empirical_share,signature_panel_share,missing_demographic_fields,GENDER,pid_3,age_5,EDUC4,ideo_3,race_4
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F107,f0093d8a2b87e9ed,91,47,0.09352517985611511,0.094,,Female,Democrat,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F108,f0093d8a2b87e9ed,91,47,0.09352517985611511,0.094,,Female,Democrat,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F109,f0093d8a2b87e9ed,91,47,0.09352517985611511,0.094,,Female,Democrat,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F110,9fe8d37258f8a54b,19,10,0.019527235354573486,0.02,race_4,Male,Republican,Younger than 50,,,
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F111,9fe8d37258f8a54b,19,10,0.019527235354573486,0.02,race_4,Male,Republican,Younger than 50,,,
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F112,9fe8d37258f8a54b,19,10,0.019527235354573486,0.02,race_4,Male,Republican,Younger than 50,,,
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F113,9fe8d37258f8a54b,19,10,0.019527235354573486,0.02,race_4,Male,Republican,Younger than 50,,,
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F114,9fe8d37258f8a54b,19,10,0.019527235354573486,0.02,race_4,Male,Republican,Younger than 50,,,
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F115,9fe8d37258f8a54b,19,10,0.019527235354573486,0.02,race_4,Male,Republican,Younger than 50,,,
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F116,9fe8d37258f8a54b,19,10,0.019527235354573486,0.02,race_4,Male,Republican,Younger than 50,,,
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F117,9fe8d37258f8a54b,19,10,0.019527235354573486,0.02,race_4,Male,Republican,Younger than 50,,,
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F118,9fe8d37258f8a54b,19,10,0.019527235354573486,0.02,race_4,Male,Republican,Younger than 50,,,
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F119,9fe8d37258f8a54b,19,10,0.019527235354573486,0.02,race_4,Male,Republican,Younger than 50,,,
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F120,2f4a3252b0f3bcd5,24,12,0.024665981500513873,0.024,,Female,Democrat,Younger than 50,,,Black
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F121,2f4a3252b0f3bcd5,24,12,0.024665981500513873,0.024,,Female,Democrat,Younger than 50,,,Black
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F122,2f4a3252b0f3bcd5,24,12,0.024665981500513873,0.024,,Female,Democrat,Younger than 50,,,Black
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F123,2f4a3252b0f3bcd5,24,12,0.024665981500513873,0.024,,Female,Democrat,Younger than 50,,,Black
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F124,2f4a3252b0f3bcd5,24,12,0.024665981500513873,0.024,,Female,Democrat,Younger than 50,,,Black
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F125,2f4a3252b0f3bcd5,24,12,0.024665981500513873,0.024,,Female,Democrat,Younger than 50,,,Black
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F126,2f4a3252b0f3bcd5,24,12,0.024665981500513873,0.024,,Female,Democrat,Younger than 50,,,Black
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F127,2f4a3252b0f3bcd5,24,12,0.024665981500513873,0.024,,Female,Democrat,Younger than 50,,,Black
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F128,2f4a3252b0f3bcd5,24,12,0.024665981500513873,0.024,,Female,Democrat,Younger than 50,,,Black
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F129,2f4a3252b0f3bcd5,24,12,0.024665981500513873,0.024,,Female,Democrat,Younger than 50,,,Black
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F130,2f4a3252b0f3bcd5,24,12,0.024665981500513873,0.024,,Female,Democrat,Younger than 50,,,Black
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F131,2f4a3252b0f3bcd5,24,12,0.024665981500513873,0.024,,Female,Democrat,Younger than 50,,,Black
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F132,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F133,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F134,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F135,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F136,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F137,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F138,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F139,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F140,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F141,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F142,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F143,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F144,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F145,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F146,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F147,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F148,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F149,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F150,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F151,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F152,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F153,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F154,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F155,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F156,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F157,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F158,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F159,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F160,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F161,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F162,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F163,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F164,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F165,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F166,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F167,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F168,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F169,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F170,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F171,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F172,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F173,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F174,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F175,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F176,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F177,2c05c162cbe4317c,89,46,0.09146968139773895,0.092,,Female,Republican,Older than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F178,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F179,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F180,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F181,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F182,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F183,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F184,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F185,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F186,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F187,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F188,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F189,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F190,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F191,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F192,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F193,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F194,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F195,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F196,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F197,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F198,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F199,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F200,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F201,b0d8df050c3eea1d,47,24,0.048304213771839674,0.048,,Female,Democrat,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F202,fd029e9ed9ef8338,52,27,0.05344295991778006,0.054,,Male,Republican,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F203,fd029e9ed9ef8338,52,27,0.05344295991778006,0.054,,Male,Republican,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F204,fd029e9ed9ef8338,52,27,0.05344295991778006,0.054,,Male,Republican,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F205,fd029e9ed9ef8338,52,27,0.05344295991778006,0.054,,Male,Republican,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F206,fd029e9ed9ef8338,52,27,0.05344295991778006,0.054,,Male,Republican,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F207,fd029e9ed9ef8338,52,27,0.05344295991778006,0.054,,Male,Republican,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F208,fd029e9ed9ef8338,52,27,0.05344295991778006,0.054,,Male,Republican,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F209,fd029e9ed9ef8338,52,27,0.05344295991778006,0.054,,Male,Republican,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F210,fd029e9ed9ef8338,52,27,0.05344295991778006,0.054,,Male,Republican,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F211,fd029e9ed9ef8338,52,27,0.05344295991778006,0.054,,Male,Republican,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F212,fd029e9ed9ef8338,52,27,0.05344295991778006,0.054,,Male,Republican,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F213,fd029e9ed9ef8338,52,27,0.05344295991778006,0.054,,Male,Republican,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F214,fd029e9ed9ef8338,52,27,0.05344295991778006,0.054,,Male,Republican,Younger than 50,,,White
Campbell1308,Campbell1308:Political Engagement:hyp1,Campbell1308__1e3b0b94992df64e__F215,fd029e9ed9ef8338,52,27,0.05344295991778006,0.054,,Male,Republican,Younger than 50,,,White
